test,stat,pvalue,df,runtime_ms,converged_full,converged_null,error_type,failed,reject,scenario,scenario_slug,hypothesis_id,n,effect_size,rep,seed,alpha,null_spec,null_df,notes,is_null
wald,0.37156603077126726,0.5421518822614015,1,0.13449999823933467,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,22,6197872040948047977,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
score,0.3753451492079455,0.5401050227479788,1,0.08859999798005447,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,22,6197872040948047977,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
lr,0.3773967637251374,0.5389997476468296,1,0.05070000042906031,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,22,6197872040948047977,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,0.5150216736906372,0.4729730549520337,1,0.11939999967580661,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.0,22,6197872040948047977,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,2.70102791368433,0.10028357177226613,1,0.12080000306013972,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,23,4315009668537035068,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
score,2.994915812957288,0.08352625392769472,1,0.30079999851295725,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,23,4315009668537035068,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
lr,3.1246744892046934,0.07711527143344385,1,0.19859999883919954,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,23,4315009668537035068,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,1.1623351774647275,0.28098177115077405,1,0.13480000052368268,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.0,23,4315009668537035068,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,0.23299497231540384,0.6293119393279478,1,0.12789999891538173,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,24,1975660798051203898,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
score,0.23520685552677792,0.6276896147088362,1,0.08229999366449192,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,24,1975660798051203898,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
lr,0.23415536626906786,0.6284596591722857,1,0.04749999789055437,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,24,1975660798051203898,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,0.2779008707081701,0.5980803725826945,1,0.12200000492157415,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.0,24,1975660798051203898,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,0.013959771623456192,0.9059476359539446,1,0.13190000026952475,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,25,6395358092358346078,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
score,0.013969773184077197,0.9059141063439672,1,0.08429999434156343,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,25,6395358092358346078,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
lr,0.013920514375826087,0.9060793612987046,1,0.05059999966761097,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,25,6395358092358346078,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,0.014562446997390663,0.9039484896839092,1,0.14350000128615648,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.0,25,6395358092358346078,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,0.0762326811365172,0.7824692145067036,1,0.1277999981539324,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,26,8483091276913857556,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
score,0.07648011946144272,0.7821253606671378,1,0.08840000373311341,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,26,8483091276913857556,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
lr,0.07670008422292796,0.7818201879932112,1,0.053999996453057975,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,26,8483091276913857556,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,0.08529113437723787,0.7702511021890042,1,0.12259999493835494,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.0,26,8483091276913857556,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,1.2528578952808565e-05,0.9971758350310128,1,0.12659999629249796,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,27,2129052306771605027,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
score,1.2528584536627277e-05,0.9971758344016693,1,0.08710000111022964,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,27,2129052306771605027,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
lr,1.2529252934712076e-05,0.9971757590685856,1,0.048800000513438135,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,27,2129052306771605027,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,1.2545177120466512e-05,0.9971739648966343,1,0.12940000306116417,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.0,27,2129052306771605027,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,0.3976716435493704,0.5282941734063185,1,0.1258000047528185,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,28,6145105940930031627,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
score,0.4020379019147922,0.526038671857421,1,0.08550000347895548,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,28,6145105940930031627,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
lr,0.4045220514655554,0.5247630732956508,1,0.0501000031363219,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,28,6145105940930031627,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,0.3174443296868237,0.5731475722225053,1,0.12760000390699133,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.0,28,6145105940930031627,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,0.22112426831708176,0.6381846143549961,1,0.15420000272570178,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,29,1122895897158027210,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
score,0.2234979306421988,0.6363874988573819,1,0.09199999476550147,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,29,1122895897158027210,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
lr,0.2239827367754046,0.6360218859591062,1,0.055000004067551345,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,29,1122895897158027210,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,0.26806018067509174,0.6046359976079525,1,0.14989999908721074,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.0,29,1122895897158027210,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,0.20476771826626275,0.6508996944177801,1,0.148899998748675,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,30,8132410800921299370,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
score,0.20715260565451643,0.6490083755946001,1,0.0855999969644472,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,30,8132410800921299370,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
lr,0.20760596390827146,0.6486503309833896,1,0.04980000085197389,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,30,8132410800921299370,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,0.24754133087830713,0.618811647388006,1,0.12550000246847048,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.0,30,8132410800921299370,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,0.7139710595711498,0.3981286600917796,1,0.1317000060225837,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,31,9039451141741495086,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
score,0.7298545417984117,0.39293034121595904,1,0.08450000314041972,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,31,9039451141741495086,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
lr,0.7367688051656316,0.3906979151198461,1,0.048000001697801054,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,31,9039451141741495086,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,0.4991689916734893,0.4798654877603119,1,0.12290000449866056,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.0,31,9039451141741495086,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,0.4462867076622679,0.5041036329028048,1,0.12090000382158905,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,32,5278316258222940356,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
score,0.45364342717076456,0.5006098078689446,1,0.08420000085607171,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,32,5278316258222940356,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
lr,0.4605512222247299,0.4973664713860918,1,0.05190000229049474,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,32,5278316258222940356,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,0.327530293863866,0.567116972101647,1,0.16419999883510172,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.0,32,5278316258222940356,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,0.86886543433739,0.35126959594460083,1,0.1387999946018681,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,33,8065952544027696414,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
score,0.8916509989957412,0.34503029471028146,1,0.08370000432478264,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,33,8065952544027696414,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
lr,0.8977362507372,0.34338943156192214,1,0.04780000017490238,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,33,8065952544027696414,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,1.3229881736984055,0.2500564702939385,1,0.13449999823933467,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.0,33,8065952544027696414,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,3.068591922608871,0.07981857972665218,1,0.12679999781539664,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,34,564788685609783856,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
score,3.8792042892482925,0.04888772207245298,1,0.08520000119460747,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,34,564788685609783856,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
lr,4.278087604940197,0.03860676248493218,1,0.05080000119050965,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,25,0.0,34,564788685609783856,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
wald,7.265148945136579,0.007030543811668506,1,0.12099999730708078,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,or,25,0.0,34,564788685609783856,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,True
